service,source_text,translated_text,reference_text,bleu_score,meteor_score,time_taken
gemini,"You have requested a debate on this subject in the course of the next few days, during this part-session.","Sie haben für die nächsten Tage, während dieser Sitzung, eine Debatte zu diesem Thema beantragt.",Im Parlament besteht der Wunsch nach einer Aussprache im Verlauf dieser Sitzungsperiode in den nächsten Tagen.,0.014216645907653848,0.1754385964912281,1.0547068119049072
groq,"You have requested a debate on this subject in the course of the next few days, during this part-session.",Sie haben in den nächsten Tagen während dieser Teil-Plenarsitzung eine Debatte zu diesem Thema beantragt.,Im Parlament besteht der Wunsch nach einer Aussprache im Verlauf dieser Sitzungsperiode in den nächsten Tagen.,0.15917012694603716,0.35502958579881655,0.3686339855194092
deepl,"In the meantime, I should like to observe a minute' s silence, as a number of Members have requested, on behalf of all the victims concerned, particularly those of the terrible storms, in the various countries of the European Union.","In der Zwischenzeit möchte ich, wie von einigen Abgeordneten beantragt, eine Schweigeminute im Namen aller betroffenen Opfer, insbesondere der Opfer der schrecklichen Stürme in den verschiedenen Ländern der Europäischen Union einlegen.","Heute möchte ich Sie bitten - das ist auch der Wunsch einiger Kolleginnen und Kollegen -, allen Opfern der Stürme, insbesondere in den verschiedenen Ländern der Europäischen Union, in einer Schweigeminute zu gedenken.",0.20664674767925922,0.5163043478260869,0.27968692779541016
gemini,"In the meantime, I should like to observe a minute' s silence, as a number of Members have requested, on behalf of all the victims concerned, particularly those of the terrible storms, in the various countries of the European Union.","Inzwischen möchte ich, wie von mehreren Mitgliedern gewünscht, im Namen aller betroffenen Opfer, insbesondere der Opfer der schrecklichen Stürme in den verschiedenen Ländern der Europäischen Union, eine Schweigeminute einlegen.","Heute möchte ich Sie bitten - das ist auch der Wunsch einiger Kolleginnen und Kollegen -, allen Opfern der Stürme, insbesondere in den verschiedenen Ländern der Europäischen Union, in einer Schweigeminute zu gedenken.",0.23534925815422122,0.49046321525885567,1.2181479930877686
groq,"In the meantime, I should like to observe a minute' s silence, as a number of Members have requested, on behalf of all the victims concerned, particularly those of the terrible storms, in the various countries of the European Union.","Inzwischen möchte ich, wie von einer Reihe von Mitgliedern gewünscht, eine Schweigeminute einlegen für alle betroffenen Opfer, insbesondere für die der schrecklichen Stürme in den verschiedenen Ländern der Europäischen Union.","Heute möchte ich Sie bitten - das ist auch der Wunsch einiger Kolleginnen und Kollegen -, allen Opfern der Stürme, insbesondere in den verschiedenen Ländern der Europäischen Union, in einer Schweigeminute zu gedenken.",0.206491361749612,0.49046321525885567,0.46471285820007324
deepl,"Please rise, then, for this minute' s silence.",Bitte erheben Sie sich also für diese Schweigeminute.,"Ich bitte Sie, sich zu einer Schweigeminute zu erheben.",0.028713568491907752,0.5555555555555555,0.17417693138122559
gemini,"Please rise, then, for this minute' s silence.",Bitte erheben Sie sich nun für eine Schweigeminute.,"Ich bitte Sie, sich zu einer Schweigeminute zu erheben.",0.028713568491907752,0.5555555555555555,0.9985127449035645
groq,"Please rise, then, for this minute' s silence.",Bitte erheben Sie sich für diese Minute des Schweigens.,"Ich bitte Sie, sich zu einer Schweigeminute zu erheben.",0.027007097700389556,0.4587155963302752,0.2995121479034424
deepl,(The House rose and observed a minute' s silence),(Das Parlament erhebt sich und legt eine Schweigeminute ein.),(Das Parlament erhebt sich zu einer Schweigeminute.),0.37700638045494705,0.7843137254901962,0.20717525482177734
gemini,(The House rose and observed a minute' s silence),(Das Haus erhob sich und hielt eine Schweigeminute.),(Das Parlament erhebt sich zu einer Schweigeminute.),0.12278260149096115,0.5940594059405939,0.5958600044250488
groq,(The House rose and observed a minute' s silence),(Das Haus erhob sich und hielt eine Schweigeminute ein),(Das Parlament erhebt sich zu einer Schweigeminute.),0.05012578715739066,0.4950495049504951,0.7318780422210693
deepl,"Madam President, on a point of order.","Frau Präsidentin, eine Bemerkung zur Geschäftsordnung.","Frau Präsidentin, zur Geschäftsordnung.",0.23119742295813953,0.9677419354838709,0.1933119297027588
gemini,"Madam President, on a point of order.","Frau Präsidentin, zur Ordnung.","Frau Präsidentin, zur Geschäftsordnung.",0.537284965911771,0.8333333333333335,0.9520690441131592
groq,"Madam President, on a point of order.","Frau Präsidentin, zu einem Verfahrenspunkt.","Frau Präsidentin, zur Geschäftsordnung.",0.17567205239427922,0.6557377049180328,0.3225569725036621
deepl,You will be aware from the press and television that there have been a number of bomb explosions and killings in Sri Lanka.,"Wie Sie der Presse und dem Fernsehen entnommen haben, gab es in Sri Lanka eine Reihe von Bombenexplosionen und Morden.","Wie Sie sicher aus der Presse und dem Fernsehen wissen, gab es in Sri Lanka mehrere Bombenexplosionen mit zahlreichen Toten.",0.41584686600540666,0.6818181818181818,0.2720470428466797
gemini,You will be aware from the press and television that there have been a number of bomb explosions and killings in Sri Lanka.,"Sie werden aus Presse und Fernsehen wissen, dass es in Sri Lanka eine Reihe von Bombenexplosionen und Tötungen gegeben hat.","Wie Sie sicher aus der Presse und dem Fernsehen wissen, gab es in Sri Lanka mehrere Bombenexplosionen mit zahlreichen Toten.",0.191072229574376,0.5909090909090909,1.1077580451965332
groq,You will be aware from the press and television that there have been a number of bomb explosions and killings in Sri Lanka.,"Sie werden aus der Presse und dem Fernsehen wissen, dass es in Sri Lanka eine Reihe von Bombenexplosionen und Tötungen gegeben hat.","Wie Sie sicher aus der Presse und dem Fernsehen wissen, gab es in Sri Lanka mehrere Bombenexplosionen mit zahlreichen Toten.",0.4099093841051793,0.6756756756756757,0.39110898971557617
deepl,"One of the people assassinated very recently in Sri Lanka was Mr Kumar Ponnambalam, who had visited the European Parliament just a few months ago.","Eine der Personen, die vor kurzem in Sri Lanka ermordet wurden, war Herr Kumar Ponnambalam, der erst vor wenigen Monaten das Europäische Parlament besucht hatte.","Zu den Attentatsopfern, die es in jüngster Zeit in Sri Lanka zu beklagen gab, zählt auch Herr Kumar Ponnambalam, der dem Europäischen Parlament erst vor wenigen Monaten einen Besuch abgestattet hatte.",0.22864257774241614,0.5232558139534884,0.2527651786804199
gemini,"One of the people assassinated very recently in Sri Lanka was Mr Kumar Ponnambalam, who had visited the European Parliament just a few months ago.","Einer der kürzlich in Sri Lanka ermordeten Personen war Herr Kumar Ponnambalam, der erst vor wenigen Monaten das Europäische Parlament besucht hatte.","Zu den Attentatsopfern, die es in jüngster Zeit in Sri Lanka zu beklagen gab, zählt auch Herr Kumar Ponnambalam, der dem Europäischen Parlament erst vor wenigen Monaten einen Besuch abgestattet hatte.",0.20283553419803782,0.4424778761061947,0.5975978374481201
groq,"One of the people assassinated very recently in Sri Lanka was Mr Kumar Ponnambalam, who had visited the European Parliament just a few months ago.","Eine der Personen, die vor Kurzem in Sri Lanka ermordet wurde, war Herr Kumar Ponnambalam, der das Europäische Parlament erst vor einigen Monaten besucht hatte.","Zu den Attentatsopfern, die es in jüngster Zeit in Sri Lanka zu beklagen gab, zählt auch Herr Kumar Ponnambalam, der dem Europäischen Parlament erst vor wenigen Monaten einen Besuch abgestattet hatte.",0.19001369979060856,0.4941860465116279,0.3880949020385742
deepl,"Would it be appropriate for you, Madam President, to write a letter to the Sri Lankan President expressing Parliament's regret at his and the other violent deaths in Sri Lanka and urging her to do everything she possibly can to seek a peaceful reconciliation to a very difficult situation?","Wäre es angebracht, dass Sie, Frau Präsidentin, ein Schreiben an die Präsidentin Sri Lankas richten, in dem Sie das Bedauern des Parlaments über seinen und die anderen gewaltsamen Todesfälle in Sri Lanka zum Ausdruck bringen und sie auffordern, alles in ihrer Macht Stehende zu tun, um eine friedliche Versöhnung in einer sehr schwierigen Situation zu erreichen?","Wäre es angemessen, wenn Sie, Frau Präsidentin, der Präsidentin von Sri Lanka in einem Schreiben das Bedauern des Parlaments zum gewaltsamen Tod von Herrn Ponnambalam und anderen Bürgern von Sri Lanka übermitteln und sie auffordern würden, alles in ihrem Kräften stehende zu tun, um nach einer friedlichen Lösung dieser sehr schwierigen Situation zu suchen?",0.22957343936728009,0.6633499170812603,0.3805880546569824
gemini,"Would it be appropriate for you, Madam President, to write a letter to the Sri Lankan President expressing Parliament's regret at his and the other violent deaths in Sri Lanka and urging her to do everything she possibly can to seek a peaceful reconciliation to a very difficult situation?","Wäre es für Sie, Frau Präsidentin, angebracht, ein Schreiben an den srilankischen Präsidenten zu verfassen, in dem das Bedauern des Parlaments über seinen und die anderen gewaltsamen Todesfälle in Sri Lanka zum Ausdruck gebracht und sie dringend gebeten wird, alles in ihrer Macht Stehende zu tun, um eine friedliche Aussöhnung in dieser sehr schwierigen Situation zu erreichen?","Wäre es angemessen, wenn Sie, Frau Präsidentin, der Präsidentin von Sri Lanka in einem Schreiben das Bedauern des Parlaments zum gewaltsamen Tod von Herrn Ponnambalam und anderen Bürgern von Sri Lanka übermitteln und sie auffordern würden, alles in ihrem Kräften stehende zu tun, um nach einer friedlichen Lösung dieser sehr schwierigen Situation zu suchen?",0.23162257381142679,0.5960264900662252,1.4352610111236572
groq,"Would it be appropriate for you, Madam President, to write a letter to the Sri Lankan President expressing Parliament's regret at his and the other violent deaths in Sri Lanka and urging her to do everything she possibly can to seek a peaceful reconciliation to a very difficult situation?","Wäre es angemessen, wenn Sie, Frau Präsidentin, einen Brief an den sri-lankischen Präsidenten schreiben, in dem das Parlament sein Bedauern über seine und die anderen gewaltsamen Todesfälle in Sri Lanka ausdrückt und sie auffordert, alles in ihrer Macht Stehende zu tun, um eine friedliche Versöhnung in einer sehr schwierigen Situation zu erreichen?","Wäre es angemessen, wenn Sie, Frau Präsidentin, der Präsidentin von Sri Lanka in einem Schreiben das Bedauern des Parlaments zum gewaltsamen Tod von Herrn Ponnambalam und anderen Bürgern von Sri Lanka übermitteln und sie auffordern würden, alles in ihrem Kräften stehende zu tun, um nach einer friedlichen Lösung dieser sehr schwierigen Situation zu suchen?",0.28146001420628636,0.6010016694490818,0.739281177520752
deepl,"Yes, Mr Evans, I feel an initiative of the type you have just suggested would be entirely appropriate.","Ja, Herr Evans, ich halte eine Initiative, wie Sie sie gerade vorgeschlagen haben, für durchaus angebracht.","Ja, Herr Evans, ich denke, daß eine derartige Initiative durchaus angebracht ist.",0.27848998802999747,0.7272727272727274,0.19814109802246094
gemini,"Yes, Mr Evans, I feel an initiative of the type you have just suggested would be entirely appropriate.","Ja, Herr Evans, ich finde eine Initiative der von Ihnen eben vorgeschlagenen Art durchaus angebracht.","Ja, Herr Evans, ich denke, daß eine derartige Initiative durchaus angebracht ist.",0.3222538601891173,0.6790123456790125,0.5355262756347656
groq,"Yes, Mr Evans, I feel an initiative of the type you have just suggested would be entirely appropriate.","Ja, Herr Evans, ich denke, eine Initiative der von Ihnen gerade vorgeschlagenen Art wäre völlig angebracht.","Ja, Herr Evans, ich denke, daß eine derartige Initiative durchaus angebracht ist.",0.38368416816913054,0.7317073170731707,0.38741111755371094
deepl,"If the House agrees, I shall do as Mr Evans has suggested.","Wenn das Haus zustimmt, werde ich dem Vorschlag von Herrn Evans folgen.","Wenn das Haus damit einverstanden ist, werde ich dem Vorschlag von Herrn Evans folgen.",0.6783686168526631,0.8227848101265823,0.18530511856079102
gemini,"If the House agrees, I shall do as Mr Evans has suggested.","Wenn das Haus zustimmt, werde ich Herrn Evans' Vorschlag befolgen.","Wenn das Haus damit einverstanden ist, werde ich dem Vorschlag von Herrn Evans folgen.",0.12335276124847877,0.6369426751592356,0.5287580490112305
groq,"If the House agrees, I shall do as Mr Evans has suggested.","Wenn das Haus zustimmt, werde ich tun, was Herr Evans vorgeschlagen hat.","Wenn das Haus damit einverstanden ist, werde ich dem Vorschlag von Herrn Evans folgen.",0.11060023627800653,0.5031446540880503,0.3384578227996826
deepl,"Madam President, on a point of order.","Frau Präsidentin, eine Bemerkung zur Geschäftsordnung.","Frau Präsidentin, zur Geschäftsordnung.",0.23119742295813953,0.9677419354838709,0.20326900482177734
gemini,"Madam President, on a point of order.","Frau Präsidentin, zur Ordnung.","Frau Präsidentin, zur Geschäftsordnung.",0.537284965911771,0.8333333333333335,0.9817721843719482
groq,"Madam President, on a point of order.","Frau Präsidentin, zu einem Verfahrenspunkt.","Frau Präsidentin, zur Geschäftsordnung.",0.17567205239427922,0.6557377049180328,0.30217719078063965
deepl,I would like your advice about Rule 143 concerning inadmissibility.,Ich hätte gerne Ihren Rat zu Artikel 143 bezüglich der Unzulässigkeit.,Könnten Sie mir eine Auskunft zu Artikel 143 im Zusammenhang mit der Unzulässigkeit geben?,0.08255532360766697,0.34013605442176875,0.20067620277404785
gemini,I would like your advice about Rule 143 concerning inadmissibility.,Ich hätte gern Ihren Rat zu Regel 143 bezüglich der Unzulässigkeit.,Könnten Sie mir eine Auskunft zu Artikel 143 im Zusammenhang mit der Unzulässigkeit geben?,0.033360862268577436,0.27210884353741494,1.0510790348052979
groq,I would like your advice about Rule 143 concerning inadmissibility.,Ich würde gerne Ihre Meinung zu Regel 143 bezüglich der Unzulässigkeit hören.,Könnten Sie mir eine Auskunft zu Artikel 143 im Zusammenhang mit der Unzulässigkeit geben?,0.033502031395306775,0.27027027027027023,0.34707212448120117
deepl,My question relates to something that will come up on Thursday and which I will then raise again.,"Meine Frage bezieht sich auf etwas, das am Donnerstag zur Sprache kommen wird und das ich dann noch einmal ansprechen werde.","Meine Frage betrifft eine Angelegenheit, die am Donnerstag zur Sprache kommen wird und auf die ich dann erneut verweisen werde.",0.3357306484097323,0.6787330316742082,0.20386695861816406
gemini,My question relates to something that will come up on Thursday and which I will then raise again.,"Meine Frage bezieht sich auf etwas, das am Donnerstag aufkommen wird und das ich dann erneut ansprechen werde.","Meine Frage betrifft eine Angelegenheit, die am Donnerstag zur Sprache kommen wird und auf die ich dann erneut verweisen werde.",0.08188756302718096,0.5963302752293578,1.0529558658599854
groq,My question relates to something that will come up on Thursday and which I will then raise again.,"Meine Frage bezieht sich auf etwas, das am Donnerstag auftauchen und das ich dann erneut ansprechen werde.","Meine Frage betrifft eine Angelegenheit, die am Donnerstag zur Sprache kommen wird und auf die ich dann erneut verweisen werde.",0.07652727464575752,0.5529953917050691,0.360828161239624
deepl,The Cunha report on multiannual guidance programmes comes before Parliament on Thursday and contains a proposal in paragraph 6 that a form of quota penalties should be introduced for countries which fail to meet their fleet reduction targets annually.,"Der Cunha-Bericht über die mehrjährigen Ausrichtungsprogramme wird dem Parlament am Donnerstag vorgelegt und enthält in Absatz 6 den Vorschlag, eine Art Quotensanktionen für Länder einzuführen, die ihre Flottenreduktionsziele nicht jährlich erreichen.","Das Parlament wird sich am Donnerstag mit dem Cunha-Bericht über mehrjährige Ausrichtungsprogramme befassen, der in Absatz 6 vorschlägt, daß Länder, die ihr Soll zur Flottenverkleinerung nicht erfüllen, jährlich mit einer Art Quotenstrafe belegt werden sollen.",0.04530692280233401,0.5329949238578681,0.33858609199523926
gemini,The Cunha report on multiannual guidance programmes comes before Parliament on Thursday and contains a proposal in paragraph 6 that a form of quota penalties should be introduced for countries which fail to meet their fleet reduction targets annually.,"Der Cunha-Bericht über mehrjährige Orientierungsprogramme wird am Donnerstag dem Parlament vorgelegt und enthält in Absatz 6 einen Vorschlag, dass für Länder, die ihre jährlichen Ziele zur Flottenreduzierung nicht erreichen, eine Form von Quotenstrafen eingeführt werden sollte.","Das Parlament wird sich am Donnerstag mit dem Cunha-Bericht über mehrjährige Ausrichtungsprogramme befassen, der in Absatz 6 vorschlägt, daß Länder, die ihr Soll zur Flottenverkleinerung nicht erfüllen, jährlich mit einer Art Quotenstrafe belegt werden sollen.",0.0661507607186886,0.55,0.8310399055480957
groq,The Cunha report on multiannual guidance programmes comes before Parliament on Thursday and contains a proposal in paragraph 6 that a form of quota penalties should be introduced for countries which fail to meet their fleet reduction targets annually.,"Der Cunha-Bericht über mehrjährige Leitprogramme wird am Donnerstag im Parlament behandelt und enthält in Absatz 6 einen Vorschlag, wonach für Länder, die ihre jährlichen Flottenreduktionsziele nicht erreichen, eine Form von Quotenstrafen eingeführt werden sollte.","Das Parlament wird sich am Donnerstag mit dem Cunha-Bericht über mehrjährige Ausrichtungsprogramme befassen, der in Absatz 6 vorschlägt, daß Länder, die ihr Soll zur Flottenverkleinerung nicht erfüllen, jährlich mit einer Art Quotenstrafe belegt werden sollen.",0.06448020049531017,0.5025125628140703,0.6152529716491699
deepl,It says that this should be done despite the principle of relative stability.,"Sie besagt, dass dies trotz des Grundsatzes der relativen Stabilität geschehen sollte.",Und zwar sollen derartige Strafen trotz des Grundsatzes der relativen Stabilität verhängt werden.,0.363622704650007,0.5,0.18804311752319336
gemini,It says that this should be done despite the principle of relative stability.,"Es heißt, dass dies trotz des Prinzips der relativen Stabilität geschehen sollte.",Und zwar sollen derartige Strafen trotz des Grundsatzes der relativen Stabilität verhängt werden.,0.09303723531853667,0.4285714285714286,0.5406210422515869
groq,It says that this should be done despite the principle of relative stability.,"Es heißt, dass dies trotz des Prinzips der relativen Stabilität erfolgen sollte.",Und zwar sollen derartige Strafen trotz des Grundsatzes der relativen Stabilität verhängt werden.,0.09303723531853667,0.4285714285714286,0.3207721710205078
deepl,I believe that the principle of relative stability is a fundamental legal principle of the common fisheries policy and a proposal to subvert it would be legally inadmissible.,"Ich bin der Meinung, dass der Grundsatz der relativen Stabilität ein fundamentaler Rechtsgrundsatz der Gemeinsamen Fischereipolitik ist und ein Vorschlag, ihn zu untergraben, rechtlich unzulässig wäre.","Ich meine, daß der Grundsatz der relativen Stabilität einen elementaren Rechtsgrundsatz der gemeinsamen Fischereipolitik darstellt und ein Vorschlag, diesen zu unterlaufen, rechtlich unzulässig wäre.",0.3475822148050611,0.7446808510638298,0.26898694038391113
gemini,I believe that the principle of relative stability is a fundamental legal principle of the common fisheries policy and a proposal to subvert it would be legally inadmissible.,"Ich glaube, dass der Grundsatz der relativen Stabilität ein grundlegendes Rechtsprinzip der gemeinsamen Fischereipolitik ist und ein Vorschlag zu seiner Umgehung rechtlich unzulässig wäre.","Ich meine, daß der Grundsatz der relativen Stabilität einen elementaren Rechtsgrundsatz der gemeinsamen Fischereipolitik darstellt und ein Vorschlag, diesen zu unterlaufen, rechtlich unzulässig wäre.",0.3038090766801435,0.6474820143884893,1.1894888877868652
groq,I believe that the principle of relative stability is a fundamental legal principle of the common fisheries policy and a proposal to subvert it would be legally inadmissible.,"Ich bin der Auffassung, dass das Prinzip der relativen Stabilität ein grundlegendes Rechtsprinzip der Gemeinsamen Fischereipolitik ist und ein Vorschlag, es zu untergraben, rechtlich unzulässig wäre.","Ich meine, daß der Grundsatz der relativen Stabilität einen elementaren Rechtsgrundsatz der gemeinsamen Fischereipolitik darstellt und ein Vorschlag, diesen zu unterlaufen, rechtlich unzulässig wäre.",0.25803975322180744,0.673758865248227,0.4870941638946533
deepl,"I want to know whether one can raise an objection of that kind to what is merely a report, not a legislative proposal, and whether that is something I can competently do on Thursday.","Ich möchte wissen, ob man einen solchen Einwand gegen einen bloßen Bericht und nicht gegen einen Legislativvorschlag erheben kann, und ob ich das am Donnerstag kompetent tun kann.","Ich möchte wissen, ob es möglich ist, einen Einwand gegen ein Dokument zu erheben, bei dem es sich lediglich um einen Bericht und keinen Legislativvorschlag handelt, und ob ich befugt bin, dies am Donnerstag zu tun.",0.17822285662177487,0.5134474327628361,0.25261712074279785
gemini,"I want to know whether one can raise an objection of that kind to what is merely a report, not a legislative proposal, and whether that is something I can competently do on Thursday.","Ich möchte wissen, ob man eine solche Einwendung gegen einen bloßen Bericht, keinen Gesetzesvorschlag, erheben kann und ob ich das am Donnerstag kompetent tun kann.","Ich möchte wissen, ob es möglich ist, einen Einwand gegen ein Dokument zu erheben, bei dem es sich lediglich um einen Bericht und keinen Legislativvorschlag handelt, und ob ich befugt bin, dies am Donnerstag zu tun.",0.13276340686311455,0.4914004914004914,0.6402459144592285
groq,"I want to know whether one can raise an objection of that kind to what is merely a report, not a legislative proposal, and whether that is something I can competently do on Thursday.","Ich möchte wissen, ob man gegen einen solchen Bericht, der kein legislativer Vorschlag ist, Einwendungen erheben kann und ob ich das am Donnerstag kompetent tun kann.","Ich möchte wissen, ob es möglich ist, einen Einwand gegen ein Dokument zu erheben, bei dem es sich lediglich um einen Bericht und keinen Legislativvorschlag handelt, und ob ich befugt bin, dies am Donnerstag zu tun.",0.1389969718520896,0.465686274509804,0.4124908447265625
deepl,"That is precisely the time when you may, if you wish, raise this question, i.e. on Thursday prior to the start of the presentation of the report.","Das ist genau der Zeitpunkt, an dem Sie, wenn Sie es wünschen, diese Frage stellen können, also am Donnerstag vor Beginn der Präsentation des Berichts.","Genau dann können Sie, wenn Sie wollen, diese Frage ansprechen, d. h. am Donnerstag zu Beginn der Aussprache über den Bericht.",0.14540407253078758,0.627450980392157,0.2779531478881836
gemini,"That is precisely the time when you may, if you wish, raise this question, i.e. on Thursday prior to the start of the presentation of the report.","Genau dann, wenn Sie möchten, können Sie diese Frage aufwerfen, d. h. am Donnerstag vor Beginn der Berichterstattung.","Genau dann können Sie, wenn Sie wollen, diese Frage ansprechen, d. h. am Donnerstag zu Beginn der Aussprache über den Bericht.",0.26258036953027697,0.728744939271255,1.1072461605072021
groq,"That is precisely the time when you may, if you wish, raise this question, i.e. on Thursday prior to the start of the presentation of the report.","Das ist genau der Zeitpunkt, an dem Sie, wenn Sie es wünschen, diese Frage aufwerfen können, also am Donnerstag vor Beginn der Präsentation des Berichts.","Genau dann können Sie, wenn Sie wollen, diese Frage ansprechen, d. h. am Donnerstag zu Beginn der Aussprache über den Bericht.",0.14540407253078758,0.627450980392157,0.40089869499206543
deepl,"Madam President, coinciding with this year' s first part-session of the European Parliament, a date has been set, unfortunately for next Thursday, in Texas in America, for the execution of a young 34 year-old man who has been sentenced to death. We shall call him Mr Hicks.","Frau Präsidentin, zeitgleich mit der ersten Tagung des Europäischen Parlaments in diesem Jahr wurde leider für den kommenden Donnerstag in Texas in Amerika ein Termin für die Hinrichtung eines jungen, 34 Jahre alten Mannes festgelegt, der zum Tode verurteilt worden ist. Wir werden ihn Mr. Hicks nennen.","Frau Präsidentin! Die erste diesjährige Tagung des Europäischen Parlaments fällt leider damit zusammen, daß in den Vereinigten Staaten, in Texas, für Donnerstag dieser Woche die Hinrichtung eines zum Tode verurteilten 34jährigen jungen Mannes namens Hicks festgelegt worden ist.",0.11458284590037852,0.6378132118451025,0.3094000816345215
gemini,"Madam President, coinciding with this year' s first part-session of the European Parliament, a date has been set, unfortunately for next Thursday, in Texas in America, for the execution of a young 34 year-old man who has been sentenced to death. We shall call him Mr Hicks.","Frau Präsidentin, zeitgleich mit der ersten Tagung des Europäischen Parlaments in diesem Jahr ist leider für kommenden Donnerstag in Texas, USA, die Hinrichtung eines zum Tode verurteilten jungen Mannes, 34 Jahre alt, angesetzt. Wir werden ihn Herrn Hicks nennen.","Frau Präsidentin! Die erste diesjährige Tagung des Europäischen Parlaments fällt leider damit zusammen, daß in den Vereinigten Staaten, in Texas, für Donnerstag dieser Woche die Hinrichtung eines zum Tode verurteilten 34jährigen jungen Mannes namens Hicks festgelegt worden ist.",0.21732279754080813,0.6004618937644342,1.3626360893249512
