service,source_text,translated_text,reference_text,bleu_score,meteor_score,time_taken
gemini,"You have requested a debate on this subject in the course of the next few days, during this part-session.","Ha solicitado un debate sobre este tema en el transcurso de los próximos días, durante este período de sesiones.","Sus Señorías han solicitado un debate sobre el tema para los próximos días, en el curso de este período de sesiones.",0.397255282665489,0.7456140350877192,1.0980148315429688
groq,"You have requested a debate on this subject in the course of the next few days, during this part-session.","Ha solicitado un debate sobre este asunto en el transcurso de los próximos días, durante esta parte de la sesión.","Sus Señorías han solicitado un debate sobre el tema para los próximos días, en el curso de este período de sesiones.",0.24701991296369977,0.6113537117903931,0.35425901412963867
deepl,"In the meantime, I should like to observe a minute' s silence, as a number of Members have requested, on behalf of all the victims concerned, particularly those of the terrible storms, in the various countries of the European Union.","Mientras tanto, me gustaría guardar un minuto de silencio, como han solicitado varios diputados, en nombre de todas las víctimas afectadas, en particular las de las terribles tormentas, en los distintos países de la Unión Europea.","A la espera de que se produzca, de acuerdo con muchos colegas que me lo han pedido, pido que hagamos un minuto de silencio en memoria de todas las víctimas de las tormentas, en los distintos países de la Unión Europea afectados.",0.3269478275144813,0.5921052631578948,0.34111499786376953
gemini,"In the meantime, I should like to observe a minute' s silence, as a number of Members have requested, on behalf of all the victims concerned, particularly those of the terrible storms, in the various countries of the European Union.","Mientras tanto, quisiera guardar un minuto de silencio, como han pedido varios miembros, en nombre de todas las víctimas afectadas, particularmente las de las terribles tormentas, en los diferentes países de la Unión Europea.","A la espera de que se produzca, de acuerdo con muchos colegas que me lo han pedido, pido que hagamos un minuto de silencio en memoria de todas las víctimas de las tormentas, en los distintos países de la Unión Europea afectados.",0.2549114206378355,0.5726872246696034,1.1931560039520264
groq,"In the meantime, I should like to observe a minute' s silence, as a number of Members have requested, on behalf of all the victims concerned, particularly those of the terrible storms, in the various countries of the European Union.","Mientras tanto, me gustaría observar un minuto de silencio, como han solicitado varios diputados, en nombre de todas las víctimas afectadas, en particular las de las terribles tormentas en los distintos países de la Unión Europea.","A la espera de que se produzca, de acuerdo con muchos colegas que me lo han pedido, pido que hagamos un minuto de silencio en memoria de todas las víctimas de las tormentas, en los distintos países de la Unión Europea afectados.",0.28817407455846933,0.5934065934065934,0.46439599990844727
deepl,"Please rise, then, for this minute' s silence.","Por favor, pónganse de pie para este minuto de silencio.",Invito a todos a que nos pongamos de pie para guardar un minuto de silencio.,0.21969915538001444,0.4487179487179488,0.1804981231689453
gemini,"Please rise, then, for this minute' s silence.","Por favor, pónganse de pie, entonces, para este minuto de silencio.",Invito a todos a que nos pongamos de pie para guardar un minuto de silencio.,0.190220828115683,0.440251572327044,0.5213251113891602
groq,"Please rise, then, for this minute' s silence.","Por favor, pónganse de pie, entonces, para este minuto de silencio.",Invito a todos a que nos pongamos de pie para guardar un minuto de silencio.,0.190220828115683,0.440251572327044,0.3437838554382324
deepl,(The House rose and observed a minute' s silence),"(La Asamblea, puesta en pie, guarda un minuto de silencio)","(El Parlamento, de pie, guarda un minuto de silencio)",0.5437427682227519,0.7633587786259542,0.19713878631591797
gemini,(The House rose and observed a minute' s silence),(La Cámara se levantó y guardó un minuto de silencio),"(El Parlamento, de pie, guarda un minuto de silencio)",0.30527785817943404,0.46511627906976744,0.5310099124908447
groq,(The House rose and observed a minute' s silence),(La Cámara se levantó y guardó un minuto de silencio),"(El Parlamento, de pie, guarda un minuto de silencio)",0.30527785817943404,0.46511627906976744,0.4445369243621826
deepl,"Madam President, on a point of order.","Señora Presidenta, una cuestión de orden.","Señora Presidenta, una cuestión de procedimiento.",0.7071067811865475,0.875,0.16208791732788086
gemini,"Madam President, on a point of order.","Señora Presidenta, sobre un punto de orden.","Señora Presidenta, una cuestión de procedimiento.",0.13485111859503685,0.6172839506172839,0.9921460151672363
groq,"Madam President, on a point of order.","Señora Presidenta, sobre un punto de orden.","Señora Presidenta, una cuestión de procedimiento.",0.13485111859503685,0.6172839506172839,0.3342869281768799
deepl,You will be aware from the press and television that there have been a number of bomb explosions and killings in Sri Lanka.,"Como sabrán por la prensa y la televisión, se han producido varias explosiones de bombas y asesinatos en Sri Lanka.",Sabrá usted por la prensa y la televisión que se han producido una serie de explosiones y asesinatos en Sri Lanka.,0.5004948220431948,0.7727272727272727,0.21218109130859375
gemini,You will be aware from the press and television that there have been a number of bomb explosions and killings in Sri Lanka.,"Como sabrán por la prensa y la televisión, ha habido una serie de explosiones de bombas y asesinatos en Sri Lanka.",Sabrá usted por la prensa y la televisión que se han producido una serie de explosiones y asesinatos en Sri Lanka.,0.5116116106757558,0.7239819004524886,0.5682661533355713
groq,You will be aware from the press and television that there have been a number of bomb explosions and killings in Sri Lanka.,Estará al tanto por la prensa y la televisión de que ha habido una serie de explosiones de bombas y asesinatos en Sri Lanka.,Sabrá usted por la prensa y la televisión que se han producido una serie de explosiones y asesinatos en Sri Lanka.,0.4751132438608344,0.7623318385650224,0.41953206062316895
deepl,"One of the people assassinated very recently in Sri Lanka was Mr Kumar Ponnambalam, who had visited the European Parliament just a few months ago.","Una de las personas asesinadas muy recientemente en Sri Lanka fue el Sr. Kumar Ponnambalam, que había visitado el Parlamento Europeo hacía tan sólo unos meses.","Una de las personas que recientemente han asesinado en Sri Lanka ha sido al Sr. Kumar Ponnambalam, quien hace pocos meses visitó el Parlamento Europeo.",0.2574866101628968,0.6642066420664207,0.23207688331604004
gemini,"One of the people assassinated very recently in Sri Lanka was Mr Kumar Ponnambalam, who had visited the European Parliament just a few months ago.","Una de las personas asesinadas muy recientemente en Sri Lanka fue el Sr. Kumar Ponnambalam, quien había visitado el Parlamento Europeo hace pocos meses.","Una de las personas que recientemente han asesinado en Sri Lanka ha sido al Sr. Kumar Ponnambalam, quien hace pocos meses visitó el Parlamento Europeo.",0.3494454619482828,0.7434944237918215,1.1209399700164795
groq,"One of the people assassinated very recently in Sri Lanka was Mr Kumar Ponnambalam, who had visited the European Parliament just a few months ago.","Una de las personas asesinadas muy recientemente en Sri Lanka fue el señor Kumar Ponnambalam, quien había visitado el Parlamento Europeo hace solo unos meses.","Una de las personas que recientemente han asesinado en Sri Lanka ha sido al Sr. Kumar Ponnambalam, quien hace pocos meses visitó el Parlamento Europeo.",0.2676032275663791,0.6666666666666666,0.44233107566833496
deepl,"Would it be appropriate for you, Madam President, to write a letter to the Sri Lankan President expressing Parliament's regret at his and the other violent deaths in Sri Lanka and urging her to do everything she possibly can to seek a peaceful reconciliation to a very difficult situation?","¿Sería oportuno que usted, señora Presidenta, escribiera una carta a la Presidenta de Sri Lanka expresándole el pesar del Parlamento por su muerte y por las demás muertes violentas ocurridas en Sri Lanka e instándola a hacer todo lo posible para buscar una reconciliación pacífica a una situación muy difícil?","¿Sería apropiado que usted, Señora Presidenta, escribiese una carta al Presidente de Sri Lanka expresando las condolencias del Parlamento por esa y otras muertes violentas, pidiéndole que haga todo lo posible para encontrar una reconciliación pacífica ante la extremadamente difícil situación que está viviendo su país?",0.13760850821382833,0.6163021868787276,0.31609177589416504
gemini,"Would it be appropriate for you, Madam President, to write a letter to the Sri Lankan President expressing Parliament's regret at his and the other violent deaths in Sri Lanka and urging her to do everything she possibly can to seek a peaceful reconciliation to a very difficult situation?","¿Sería apropiado que usted, señora presidenta, escribiera una carta al presidente de Sri Lanka expresando el pesar del Parlamento por su muerte y las otras muertes violentas en Sri Lanka, e instándola a hacer todo lo posible para buscar una reconciliación pacífica en una situación muy difícil?","¿Sería apropiado que usted, Señora Presidenta, escribiese una carta al Presidente de Sri Lanka expresando las condolencias del Parlamento por esa y otras muertes violentas, pidiéndole que haga todo lo posible para encontrar una reconciliación pacífica ante la extremadamente difícil situación que está viviendo su país?",0.2569303484630036,0.718562874251497,1.3534982204437256
groq,"Would it be appropriate for you, Madam President, to write a letter to the Sri Lankan President expressing Parliament's regret at his and the other violent deaths in Sri Lanka and urging her to do everything she possibly can to seek a peaceful reconciliation to a very difficult situation?","¿Sería apropiado para usted, señora Presidenta, escribir una carta al Presidente de Sri Lanka expresando el arrepentimiento del Parlamento por su muerte y las otras muertes violentas en Sri Lanka y urgiéndola a hacer todo lo que pueda para buscar una reconciliación pacífica en una situación muy difícil!","¿Sería apropiado que usted, Señora Presidenta, escribiese una carta al Presidente de Sri Lanka expresando las condolencias del Parlamento por esa y otras muertes violentas, pidiéndole que haga todo lo posible para encontrar una reconciliación pacífica ante la extremadamente difícil situación que está viviendo su país?",0.2527600769504433,0.658682634730539,0.5234889984130859
deepl,"Yes, Mr Evans, I feel an initiative of the type you have just suggested would be entirely appropriate.","Sí, señor Evans, creo que una iniciativa del tipo que acaba de sugerir sería totalmente apropiada.","Sí, señor Evans, pienso que una iniciativa como la que usted acaba de sugerir sería muy adecuada.",0.374890474536283,0.7035175879396985,0.22906994819641113
gemini,"Yes, Mr Evans, I feel an initiative of the type you have just suggested would be entirely appropriate.","Sí, señor Evans, creo que una iniciativa del tipo que acaba de sugerir sería totalmente apropiada.","Sí, señor Evans, pienso que una iniciativa como la que usted acaba de sugerir sería muy adecuada.",0.374890474536283,0.7035175879396985,0.5288131237030029
groq,"Yes, Mr Evans, I feel an initiative of the type you have just suggested would be entirely appropriate.","Sí, señor Evans, creo que una iniciativa del tipo que acaba de sugerir sería completamente apropiada.","Sí, señor Evans, pienso que una iniciativa como la que usted acaba de sugerir sería muy adecuada.",0.374890474536283,0.7035175879396985,0.345156192779541
deepl,"If the House agrees, I shall do as Mr Evans has suggested.","Si la Cámara está de acuerdo, haré lo que ha sugerido el Sr. Evans.","Si la Asamblea está de acuerdo, haré lo que el señor Evans acaba de sugerir.",0.4160190882715712,0.7100591715976331,0.1998128890991211
gemini,"If the House agrees, I shall do as Mr Evans has suggested.","Si la Cámara está de acuerdo, haré lo que el señor Evans ha sugerido.","Si la Asamblea está de acuerdo, haré lo que el señor Evans acaba de sugerir.",0.6002314985235407,0.7692307692307693,1.0332911014556885
groq,"If the House agrees, I shall do as Mr Evans has suggested.","Si la Cámara está de acuerdo, haré como ha sugerido el señor Evans.","Si la Asamblea está de acuerdo, haré lo que el señor Evans acaba de sugerir.",0.32408077881249053,0.6547619047619048,0.9021859169006348
deepl,"Madam President, on a point of order.","Señora Presidenta, una cuestión de orden.","Señora Presidenta, una cuestión de procedimiento.",0.7071067811865475,0.875,0.16705322265625
gemini,"Madam President, on a point of order.","Señora Presidenta, sobre un punto de orden.","Señora Presidenta, una cuestión de procedimiento.",0.13485111859503685,0.6172839506172839,0.9881429672241211
groq,"Madam President, on a point of order.","Señora Presidenta, sobre un punto de orden.","Señora Presidenta, una cuestión de procedimiento.",0.13485111859503685,0.6172839506172839,0.35755491256713867
deepl,I would like your advice about Rule 143 concerning inadmissibility.,Me gustaría que me aconsejara sobre la Norma 143 relativa a la inadmisibilidad.,Me gustaría que me asesorara sobre el Artículo 143 concerniente a la inadmisibilidad.,0.3759663529467017,0.7142857142857143,0.16944527626037598
gemini,I would like your advice about Rule 143 concerning inadmissibility.,Querría su consejo sobre la Regla 143 en relación con la inadmisibilidad.,Me gustaría que me asesorara sobre el Artículo 143 concerniente a la inadmisibilidad.,0.080902773682538,0.3597122302158273,0.524418830871582
groq,I would like your advice about Rule 143 concerning inadmissibility.,Me gustaría obtener su consejo sobre la Regla 143 relativa a la inadmisibilidad.,Me gustaría que me asesorara sobre el Artículo 143 concerniente a la inadmisibilidad.,0.22718709780542318,0.5714285714285714,0.323803186416626
deepl,My question relates to something that will come up on Thursday and which I will then raise again.,Mi pregunta se refiere a algo que se planteará el jueves y que yo volveré a plantear entonces.,"Mi pregunta se refiere a un asunto del que se hablará el jueves, día que en volveré a plantearla.",0.24913468757616225,0.625,0.1884920597076416
gemini,My question relates to something that will come up on Thursday and which I will then raise again.,Mi pregunta se relaciona con algo que surgirá el jueves y que entonces plantearé de nuevo.,"Mi pregunta se refiere a un asunto del que se hablará el jueves, día que en volveré a plantearla.",0.06363101103626842,0.3883495145631068,0.519752025604248
groq,My question relates to something that will come up on Thursday and which I will then raise again.,Mi pregunta se refiere a algo que surgirá el jueves y que volveré a plantear entonces.,"Mi pregunta se refiere a un asunto del que se hablará el jueves, día que en volveré a plantearla.",0.2330703080050753,0.5825242718446602,0.35590100288391113
deepl,The Cunha report on multiannual guidance programmes comes before Parliament on Thursday and contains a proposal in paragraph 6 that a form of quota penalties should be introduced for countries which fail to meet their fleet reduction targets annually.,El informe Cunha sobre los programas de orientación plurianuales se presenta el jueves ante el Parlamento y contiene en su apartado 6 la propuesta de introducir una forma de penalización mediante cuotas para los países que incumplan anualmente sus objetivos de reducción de flota.,El informe Cunha sobre los programas de dirección plurianual se presenta al Parlamento el jueves y contiene una propuesta en el apartado 6 en torno a una forma de penalizaciones basada en cuotas que debe aplicarse a los países que no cumplan anualmente sus objetivos de reducción de flota.,0.3498407068994239,0.6868686868686869,0.28946471214294434
gemini,The Cunha report on multiannual guidance programmes comes before Parliament on Thursday and contains a proposal in paragraph 6 that a form of quota penalties should be introduced for countries which fail to meet their fleet reduction targets annually.,"El informe Cunha sobre los programas de orientación plurianual se presentará al Parlamento el jueves y contiene una propuesta, en el párrafo 6, de que se introduzcan sanciones en forma de cuotas para los países que no alcancen sus objetivos anuales de reducción de la flota.",El informe Cunha sobre los programas de dirección plurianual se presenta al Parlamento el jueves y contiene una propuesta en el apartado 6 en torno a una forma de penalizaciones basada en cuotas que debe aplicarse a los países que no cumplan anualmente sus objetivos de reducción de flota.,0.38071780566881,0.7214428857715431,0.7622311115264893
groq,The Cunha report on multiannual guidance programmes comes before Parliament on Thursday and contains a proposal in paragraph 6 that a form of quota penalties should be introduced for countries which fail to meet their fleet reduction targets annually.,El informe Cunha sobre los programas de orientación plurianual se presenta ante el Parlamento el jueves y contiene una propuesta en el párrafo 6 de que se debería introducir una forma de penalización por cuotas para los países que no cumplan con sus objetivos de reducción de flota anualmente.,El informe Cunha sobre los programas de dirección plurianual se presenta al Parlamento el jueves y contiene una propuesta en el apartado 6 en torno a una forma de penalizaciones basada en cuotas que debe aplicarse a los países que no cumplan anualmente sus objetivos de reducción de flota.,0.49174299694609735,0.76,0.5154299736022949
deepl,It says that this should be done despite the principle of relative stability.,Dice que esto debe hacerse a pesar del principio de estabilidad relativa.,El informe estipula que se debe aplicarse a pesar del principio de estabilidad relativa.,0.5071202666576929,0.6756756756756755,0.15835189819335938
gemini,It says that this should be done despite the principle of relative stability.,Dice que esto debe hacerse a pesar del principio de estabilidad relativa.,El informe estipula que se debe aplicarse a pesar del principio de estabilidad relativa.,0.5071202666576929,0.6756756756756755,0.6006999015808105
groq,It says that this should be done despite the principle of relative stability.,Dice que esto debe hacerse a pesar del principio de estabilidad relativa.,El informe estipula que se debe aplicarse a pesar del principio de estabilidad relativa.,0.5071202666576929,0.6756756756756755,0.349013090133667
deepl,I believe that the principle of relative stability is a fundamental legal principle of the common fisheries policy and a proposal to subvert it would be legally inadmissible.,Creo que el principio de estabilidad relativa es un principio jurídico fundamental de la política pesquera común y una propuesta para subvertirlo sería jurídicamente inadmisible.,"Creo que el principio de estabilidad relativa es un principio legal fundamental de las políticas pesqueras comunitarias, por lo que una propuesta que lo subvierta es legalmente inadmisible.",0.35673413645723967,0.6418918918918919,0.22713088989257812
gemini,I believe that the principle of relative stability is a fundamental legal principle of the common fisheries policy and a proposal to subvert it would be legally inadmissible.,Creo que el principio de estabilidad relativa es un principio jurídico fundamental de la política pesquera común y una propuesta para subvertirlo sería jurídicamente inadmisible.,"Creo que el principio de estabilidad relativa es un principio legal fundamental de las políticas pesqueras comunitarias, por lo que una propuesta que lo subvierta es legalmente inadmisible.",0.35673413645723967,0.6418918918918919,0.606503963470459
groq,I believe that the principle of relative stability is a fundamental legal principle of the common fisheries policy and a proposal to subvert it would be legally inadmissible.,Creo que el principio de estabilidad relativa es un principio jurídico fundamental de la política común de pesca y una propuesta para subvertirlo sería jurídicamente inadmisible.,"Creo que el principio de estabilidad relativa es un principio legal fundamental de las políticas pesqueras comunitarias, por lo que una propuesta que lo subvierta es legalmente inadmisible.",0.3576805139241298,0.6060606060606061,0.468508243560791
deepl,"I want to know whether one can raise an objection of that kind to what is merely a report, not a legislative proposal, and whether that is something I can competently do on Thursday.","Quiero saber si se puede plantear una objeción de ese tipo a lo que no es más que un informe, no una propuesta legislativa, y si eso es algo que puedo hacer competentemente el jueves.","Quiero saber si se puede hacer este tipo de objeción a lo que sólo es un informe, no una propuesta legislativa, y si es algo que puedo plantear el jueves.",0.4786651076503845,0.9253731343283583,0.27343177795410156
gemini,"I want to know whether one can raise an objection of that kind to what is merely a report, not a legislative proposal, and whether that is something I can competently do on Thursday.","Quiero saber si se puede plantear una objeción de ese tipo a lo que es simplemente un informe, no una propuesta legislativa, y si es algo que puedo hacer competentemente el jueves.","Quiero saber si se puede hacer este tipo de objeción a lo que sólo es un informe, no una propuesta legislativa, y si es algo que puedo plantear el jueves.",0.5816886577773186,0.9337349397590362,0.6607518196105957
groq,"I want to know whether one can raise an objection of that kind to what is merely a report, not a legislative proposal, and whether that is something I can competently do on Thursday.","Quiero saber si se puede plantear una objeción de ese tipo a lo que es simplemente un informe, no una propuesta legislativa, y si eso es algo que pueda hacer competentemente el jueves.","Quiero saber si se puede hacer este tipo de objeción a lo que sólo es un informe, no una propuesta legislativa, y si es algo que puedo plantear el jueves.",0.4747560411029202,0.900900900900901,0.4865989685058594
deepl,"That is precisely the time when you may, if you wish, raise this question, i.e. on Thursday prior to the start of the presentation of the report.","Ese es precisamente el momento en el que usted puede, si lo desea, plantear esta cuestión, es decir, el jueves antes del inicio de la presentación del informe.","Su Señoría, si así lo desea, podrá plantear esta cuestión en ese momento, es decir, el jueves antes de que se presente el informe.",0.2945464364794984,0.7823129251700681,0.21998000144958496
gemini,"That is precisely the time when you may, if you wish, raise this question, i.e. on Thursday prior to the start of the presentation of the report.","Ese es precisamente el momento en que puede, si lo desea, plantear esta cuestión, es decir, el jueves anterior al comienzo de la presentación del informe.","Su Señoría, si así lo desea, podrá plantear esta cuestión en ese momento, es decir, el jueves antes de que se presente el informe.",0.27240268049293653,0.7534246575342464,0.6131610870361328
groq,"That is precisely the time when you may, if you wish, raise this question, i.e. on Thursday prior to the start of the presentation of the report.","Ese es precisamente el momento en que puede, si lo desea, plantear esta cuestión, es decir, el jueves antes del comienzo de la presentación del informe.","Su Señoría, si así lo desea, podrá plantear esta cuestión en ese momento, es decir, el jueves antes de que se presente el informe.",0.31454352182114503,0.7876712328767124,0.4556610584259033
deepl,"Madam President, coinciding with this year' s first part-session of the European Parliament, a date has been set, unfortunately for next Thursday, in Texas in America, for the execution of a young 34 year-old man who has been sentenced to death. We shall call him Mr Hicks.","Señora Presidenta, coincidiendo con el primer período parcial de sesiones de este año del Parlamento Europeo, se ha fijado una fecha, desgraciadamente para el próximo jueves, en Texas, en Estados Unidos, para la ejecución de un joven de 34 años que ha sido condenado a muerte. Le llamaremos Sr. Hicks.","Señora Presidenta, coincidiendo con el primer período parcial de sesiones de este año del Parlamento Europeo, lamentablemente, en los Estados Unidos, en Texas, se ha fijado para el próximo jueves la ejecución de un condenado a la pena capital, un joven de 34 años que llamaremos con el nombre de Hicks.",0.585218759673543,0.8275862068965517,0.2847018241882324
gemini,"Madam President, coinciding with this year' s first part-session of the European Parliament, a date has been set, unfortunately for next Thursday, in Texas in America, for the execution of a young 34 year-old man who has been sentenced to death. We shall call him Mr Hicks.","Señora Presidenta, coincidiendo con el primer periodo de sesiones de este año del Parlamento Europeo, se ha fijado una fecha, lamentablemente para el próximo jueves, en Texas, Estados Unidos, para la ejecución de un joven de 34 años condenado a muerte. Lo llamaremos Sr. Hicks.","Señora Presidenta, coincidiendo con el primer período parcial de sesiones de este año del Parlamento Europeo, lamentablemente, en los Estados Unidos, en Texas, se ha fijado para el próximo jueves la ejecución de un condenado a la pena capital, un joven de 34 años que llamaremos con el nombre de Hicks.",0.4928637983270924,0.8,0.8152420520782471
groq,"Madam President, coinciding with this year' s first part-session of the European Parliament, a date has been set, unfortunately for next Thursday, in Texas in America, for the execution of a young 34 year-old man who has been sentenced to death. We shall call him Mr Hicks.","Señora Presidenta, coincidiendo con la primera parte de sesión de este año del Parlamento Europeo, se ha fijado una fecha, desafortunadamente para el próximo jueves, en Texas en América, para la ejecución de un joven de 34 años que ha sido condenado a muerte. Lo llamaremos señor Hicks.","Señora Presidenta, coincidiendo con el primer período parcial de sesiones de este año del Parlamento Europeo, lamentablemente, en los Estados Unidos, en Texas, se ha fijado para el próximo jueves la ejecución de un condenado a la pena capital, un joven de 34 años que llamaremos con el nombre de Hicks.",0.4004252710310515,0.7279029462738302,0.5410130023956299
deepl,"At the request of a French Member, Mr Zimeray, a petition has already been presented, which many people signed, including myself. However, I would ask you, in accordance with the line which is now constantly followed by the European Parliament and by the whole of the European Community, to make representations, using the weight of your prestigious office and the institution you represent, to the President and to the Governor of Texas, Mr Bush, who has the power to order a stay of execution and to reprieve the condemned person.","A petición de un diputado francés, el Sr. Zimeray, ya se ha presentado una petición que han firmado muchas personas, entre ellas yo mismo. No obstante, le ruego que, siguiendo la línea que ahora sigue constantemente el Parlamento Europeo y toda la Comunidad Europea, haga gestiones, utilizando el peso de su prestigioso cargo y de la institución que representa, ante el Presidente y el Gobernador de Texas, Sr. Bush, que tiene la facultad de ordenar la suspensión de la ejecución y de indultar al condenado.","A petición de un diputado francés, el Sr. Zimeray, se ha presentado una solicitud, cuyos firmantes han sido numerosos y entre los cuales me cuento, sin embargo, de conformidad con la posición constantemente expresada por el Parlamento Europeo y por toda la Comunidad europea, le pido que intervenga con el prestigio de su cargo y de la Institución que representa ante el Presidente y el Gobernador del Estado de Texas, Sr. Bush, que tiene la facultad de suspender la condena a muerte y de indultar al condenado.",0.41199223768083304,0.7075962539021853,0.31824779510498047
gemini,"At the request of a French Member, Mr Zimeray, a petition has already been presented, which many people signed, including myself. However, I would ask you, in accordance with the line which is now constantly followed by the European Parliament and by the whole of the European Community, to make representations, using the weight of your prestigious office and the institution you represent, to the President and to the Governor of Texas, Mr Bush, who has the power to order a stay of execution and to reprieve the condemned person.","A petición de un miembro francés, el Sr. Zimeray, ya se ha presentado una petición que muchas personas, incluyéndome a mí, han firmado. Sin embargo, le pediría, de acuerdo con la línea que ahora sigue constantemente el Parlamento Europeo y toda la Comunidad Europea, que realice gestiones, utilizando el peso de su prestigiosa oficina y de la institución que representa, ante el Presidente y el Gobernador de Texas, el Sr. Bush, quien tiene el poder de ordenar una suspensión de la ejecución y de conceder la gracia al condenado.","A petición de un diputado francés, el Sr. Zimeray, se ha presentado una solicitud, cuyos firmantes han sido numerosos y entre los cuales me cuento, sin embargo, de conformidad con la posición constantemente expresada por el Parlamento Europeo y por toda la Comunidad europea, le pido que intervenga con el prestigio de su cargo y de la Institución que representa ante el Presidente y el Gobernador del Estado de Texas, Sr. Bush, que tiene la facultad de suspender la condena a muerte y de indultar al condenado.",0.25101823240230986,0.6935817805383023,1.1585478782653809
